time,lat,lon,signal
13.17199993133545,41.50455,2.124283,False
13.233999967575073,41.50455,2.124283,False
13.312000036239624,41.50455,2.124283,False
13.375,41.50455,2.124283,False
13.437000036239624,41.50455,2.124283,False
13.5,41.50455,2.124283,False
13.562000036239624,41.50455,2.124283,False
13.625,41.50455,2.124283,False
13.687000036239624,41.50455,2.124283,False
13.75,41.50455,2.124283,False
13.79699993133545,41.50455,2.124283,False
13.858999967575073,41.50455,2.124283,False
13.92199993133545,41.50455,2.124283,False
13.983999967575073,41.50455,2.124283,False
14.062000036239624,41.50455,2.124283,False
14.125,41.50455,2.124283,False
14.187000036239624,41.50455,2.124283,False
14.25,41.50455,2.124283,False
14.312000036239624,41.50455,2.124283,False
14.375,41.50455,2.124283,False
14.437000036239624,41.50455,2.124283,False
14.5,41.50455,2.124283,False
14.562000036239624,41.50455,2.124283,False
14.625,41.50455,2.124283,False
14.687000036239624,41.50455,2.124283,False
14.766000032424927,41.50455,2.124283,False
14.82800006866455,41.50455,2.124283,False
14.891000032424927,41.50455,2.124283,False
14.95300006866455,41.50455,2.124283,False
15.031000137329102,41.50455,2.124283,False
15.108999967575073,41.50455,2.124283,False
15.17199993133545,41.50455,2.124283,False
15.233999967575073,41.50455,2.124283,False
15.29699993133545,41.50455,2.124283,False
15.358999967575073,41.50455,2.124283,False
15.42199993133545,41.50455,2.124283,False
15.483999967575073,41.50455,2.124283,False
15.54699993133545,41.50455,2.124283,False
15.608999967575073,41.50455,2.124283,False
15.67199993133545,41.50455,2.124283,False
15.733999967575073,41.50455,2.124283,False
15.79699993133545,41.50455,2.124283,False
15.858999967575073,41.50455,2.124283,False
15.92199993133545,41.50455,2.124283,False
15.983999967575073,41.50455,2.124283,False
16.07800006866455,41.50455,2.124283,False
16.141000032424927,41.50455,2.124283,False
16.219000101089478,41.50455,2.124283,False
16.2810001373291,41.50455,2.124283,False
16.344000101089478,41.50455,2.124283,False
16.4060001373291,41.50455,2.124283,False
16.469000101089478,41.50455,2.124283,False
16.5310001373291,41.50455,2.124283,False
16.594000101089478,41.50455,2.124283,False
16.6560001373291,41.50455,2.124283,False
16.719000101089478,41.50455,2.124283,False
16.766000032424927,41.50455,2.124283,False
16.82800006866455,41.50455,2.124283,False
16.891000032424927,41.50455,2.124283,False
16.95300006866455,41.50455,2.124283,False
17.04699993133545,41.50455,2.124283,False
17.125,41.50455,2.124283,False
17.233999967575073,41.50455,2.124283,False
17.29699993133545,41.50455,2.124283,False
17.358999967575073,41.50455,2.124283,False
17.42199993133545,41.50455,2.124283,False
17.5,41.50455,2.124283,False
17.562000036239624,41.50455,2.124283,False
17.625,41.50455,2.124283,False
17.687000036239624,41.50455,2.124283,False
17.75,41.50455,2.124283,False
17.812000036239624,41.50455,2.124283,False
17.875,41.50455,2.124283,False
17.937000036239624,41.50455,2.124283,False
18.016000032424927,41.50455,2.124283,False
18.094000101089478,41.50455,2.124283,False
18.141000032424927,41.50455,2.124283,False
18.20300006866455,41.50455,2.124283,False
18.2810001373291,41.50455,2.124283,False
18.344000101089478,41.50455,2.124283,False
18.4060001373291,41.50455,2.124283,False
18.469000101089478,41.50455,2.124283,False
18.5310001373291,41.50455,2.124283,False
18.594000101089478,41.50455,2.124283,False
18.6560001373291,41.50455,2.124283,False
18.719000101089478,41.50455,2.124283,False
18.7810001373291,41.50455,2.124283,False
18.858999967575073,41.50455,2.124283,False
18.92199993133545,41.50455,2.124283,False
18.983999967575073,41.50455,2.124283,False
19.07800006866455,41.50455,2.124283,False
19.1560001373291,41.50455,2.124283,False
19.233999967575073,41.50455,2.124283,False
19.29699993133545,41.50455,2.124283,False
19.358999967575073,41.50455,2.124283,False
19.42199993133545,41.50455,2.124283,False
19.483999967575073,41.50455,2.124283,False
19.5310001373291,41.50455,2.124283,False
19.594000101089478,41.50455,2.124283,False
19.6560001373291,41.50455,2.124283,False
19.719000101089478,41.50455,2.124283,False
19.7810001373291,41.50455,2.124283,False
19.844000101089478,41.50455,2.124283,False
19.9060001373291,41.50455,2.124283,False
19.969000101089478,41.50455,2.124283,False
20.07800006866455,41.50455,2.124283,False
20.141000032424927,41.50455,2.124283,False
20.20300006866455,41.50455,2.124283,False
20.2810001373291,41.50455,2.124283,False
20.344000101089478,41.50455,2.124283,False
20.4060001373291,41.50455,2.124283,False
20.469000101089478,41.50455,2.124283,False
20.5310001373291,41.50455,2.124283,False
20.594000101089478,41.50455,2.124283,False
20.6560001373291,41.50455,2.124283,False
20.719000101089478,41.50455,2.124283,False
20.7810001373291,41.50455,2.124283,False
20.844000101089478,41.50455,2.124283,False
20.9060001373291,41.50455,2.124283,False
20.95300006866455,41.50455,2.124283,False
21.04699993133545,41.50455,2.124283,False
21.125,41.50455,2.124283,False
21.187000036239624,41.50455,2.124283,False
21.25,41.50455,2.124283,False
21.32800006866455,41.50455,2.124283,False
21.391000032424927,41.50455,2.124283,False
21.45300006866455,41.50455,2.124283,False
21.516000032424927,41.50455,2.124283,False
21.57800006866455,41.50455,2.124283,False
21.641000032424927,41.50455,2.124283,False
21.70300006866455,41.50455,2.124283,False
21.766000032424927,41.50455,2.124283,False
21.82800006866455,41.50455,2.124283,False
21.891000032424927,41.50455,2.124283,False
21.95300006866455,41.50455,2.124283,False
22.0310001373291,41.50455,2.124283,False
22.094000101089478,41.50455,2.124283,False
22.1560001373291,41.50455,2.124283,False
22.219000101089478,41.50455,2.124283,False
22.2810001373291,41.50455,2.124283,False
22.344000101089478,41.50455,2.124283,False
22.391000032424927,41.50455,2.124283,False
22.45300006866455,41.50455,2.124283,False
22.516000032424927,41.50455,2.124283,False
22.57800006866455,41.50455,2.124283,False
22.641000032424927,41.50455,2.124283,False
22.70300006866455,41.50455,2.124283,False
